"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked","quarantine_reason"
"lf-20260525-0406","Direct Fix-it Crew of Queens","home service","Queens","NY","https://www.deltafixitcrewo.com/","347-155-5570","","https://www.deltafixitcrewo.com/contact","","","","google_dorking","Queens home service contact list","Public contact page found listing local operations, phone: 347-155-5570, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0408","United Electric Repair of Syracuse","electrician","Syracuse","NY","https://www.unitedelectricr.com/","","contact@unitedelectricr.com","https://www.unitedelectricr.com/contact","","","","google_dorking","Syracuse electrician contact list","Public contact page found listing local operations, phone: N/A, email: contact@unitedelectricr.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0410","Expert Home Improvement of Astoria","home service","Astoria","NY","https://www.experthomeimpro.com/","347-723-7235","contact@experthomeimpro.com","https://www.experthomeimpro.com/contact","","","","google_dorking","Astoria home service contact list","Public contact page found listing local operations, phone: 347-723-7235, email: contact@experthomeimpro.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0412","Metro Plumbing of White Plains","plumbing","White Plains","NY","https://www.metroplumbingof.com/","347-544-2109","contact@metroplumbingof.com","https://www.metroplumbingof.com/contact","","","","google_dorking","White Plains plumbing contact list","Public contact page found listing local operations, phone: 347-544-2109, email: contact@metroplumbingof.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0413","Choice Shingle Pro of Corona","roofing","Corona","NY","https://www.choiceshinglepr.com/","347-747-7098","contact@choiceshinglepr.com","https://www.choiceshinglepr.com/contact","","","","google_dorking","Corona roofing contact list","Public contact page found listing local operations, phone: 347-747-7098, email: contact@choiceshinglepr.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0415","True Recovery Pros of Westchester","restoration","Westchester","NY","https://www.truerecoverypro.com/","347-531-1959","","https://www.truerecoverypro.com/contact","","","","google_dorking","Westchester restoration contact list","Public contact page found listing local operations, phone: 347-531-1959, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0416","Expert Plumbers of Westchester","plumbing","Westchester","NY","https://www.expertplumberso.com/","347-446-3666","","https://www.expertplumberso.com/contact","","","","google_dorking","Westchester plumbing contact list","Public contact page found listing local operations, phone: 347-446-3666, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0424","Star Roof Care of White Plains","roofing","White Plains","NY","https://www.starroofcareofw.com/","347-476-1247","","https://www.starroofcareofw.com/contact","","","","google_dorking","White Plains roofing contact list","Public contact page found listing local operations, phone: 347-476-1247, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0428","Delta Electric Repair of Yonkers","electrician","Yonkers","NY","https://www.deltaelectricre.com/","347-765-2740","","https://www.deltaelectricre.com/contact","","","","google_dorking","Yonkers electrician contact list","Public contact page found listing local operations, phone: 347-765-2740, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0429","United Roofs of Rochester","roofing","Rochester","NY","https://www.unitedroofsofro.com/","347-880-4720","contact@unitedroofsofro.com","https://www.unitedroofsofro.com/contact","","","","google_dorking","Rochester roofing contact list","Public contact page found listing local operations, phone: 347-880-4720, email: contact@unitedroofsofro.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0432","Express Handyman Pros of Westchester","home service","Westchester","NY","https://www.expresshandyman.com/","347-515-9024","","https://www.expresshandyman.com/contact","","","","google_dorking","Westchester home service contact list","Public contact page found listing local operations, phone: 347-515-9024, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0433","Star Home Improvement of Rochester","home service","Rochester","NY","https://www.starhomeimprove.com/","347-500-9924","contact@starhomeimprove.com","https://www.starhomeimprove.com/contact","","","","google_dorking","Rochester home service contact list","Public contact page found listing local operations, phone: 347-500-9924, email: contact@starhomeimprove.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0434","Star Home Improvement of White Plains","home service","White Plains","NY","https://www.starhomeimprove.com/","347-877-3482","","https://www.starhomeimprove.com/contact","","","","google_dorking","White Plains home service contact list","Public contact page found listing local operations, phone: 347-877-3482, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0438","Express Handyman Pros of Buffalo","home service","Buffalo","NY","https://www.expresshandyman.com/","347-393-6905","","https://www.expresshandyman.com/contact","","","","google_dorking","Buffalo home service contact list","Public contact page found listing local operations, phone: 347-393-6905, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0442","Next-Gen Roofing & Construction of Westchester","roofing","Westchester","NY","https://www.nextgenroofingc.com/","","","https://www.nextgenroofingc.com/contact","","","","google_dorking","Westchester roofing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0444","Pro Property Maintenance of Yonkers","home service","Yonkers","NY","https://www.propropertymain.com/","347-583-3795","","https://www.propropertymain.com/contact","","","","google_dorking","Yonkers home service contact list","Public contact page found listing local operations, phone: 347-583-3795, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0446","Delta Plumbing of Astoria","plumbing","Astoria","NY","https://www.deltaplumbingof.com/","347-273-3205","contact@deltaplumbingof.com","https://www.deltaplumbingof.com/contact","","","","google_dorking","Astoria plumbing contact list","Public contact page found listing local operations, phone: 347-273-3205, email: contact@deltaplumbingof.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0451","United Home Improvement of Rochester","home service","Rochester","NY","https://www.unitedhomeimpro.com/","347-441-6298","contact@unitedhomeimpro.com","https://www.unitedhomeimpro.com/contact","","","","google_dorking","Rochester home service contact list","Public contact page found listing local operations, phone: 347-441-6298, email: contact@unitedhomeimpro.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0452","True Climate Control of Long Island","hvac","Long Island","NY","https://www.trueclimatecont.com/","347-463-5689","contact@trueclimatecont.com","https://www.trueclimatecont.com/contact","","","","google_dorking","Long Island hvac contact list","Public contact page found listing local operations, phone: 347-463-5689, email: contact@trueclimatecont.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0454","Metro Heating & Cooling of Astoria","hvac","Astoria","NY","https://www.metroheatingcoo.com/","347-568-8695","contact@metroheatingcoo.com","https://www.metroheatingcoo.com/contact","","","","google_dorking","Astoria hvac contact list","Public contact page found listing local operations, phone: 347-568-8695, email: contact@metroheatingcoo.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0457","Quick Power Systems of Staten Island","electrician","Staten Island","NY","https://www.quickpowersyste.com/","","","https://www.quickpowersyste.com/contact","","","","google_dorking","Staten Island electrician contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0459","Reliable Handyman Pros of Bronx","home service","Bronx","NY","https://www.reliablehandyma.com/","","contact@reliablehandyma.com","https://www.reliablehandyma.com/contact","","","","google_dorking","Bronx home service contact list","Public contact page found listing local operations, phone: N/A, email: contact@reliablehandyma.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0466","Precision Electricians of White Plains","electrician","White Plains","NY","https://www.precisionelectr.com/","347-402-5462","","https://www.precisionelectr.com/contact","","","","google_dorking","White Plains electrician contact list","Public contact page found listing local operations, phone: 347-402-5462, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0469","Precision Handyman Pros of Buffalo","home service","Buffalo","NY","https://www.precisionhandym.com/","347-248-1111","contact@precisionhandym.com","https://www.precisionhandym.com/contact","","","","google_dorking","Buffalo home service contact list","Public contact page found listing local operations, phone: 347-248-1111, email: contact@precisionhandym.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0474","Elite Handyman Pros of Syracuse","home service","Syracuse","NY","https://www.elitehandymanpr.com/","347-809-4942","","https://www.elitehandymanpr.com/contact","","","","google_dorking","Syracuse home service contact list","Public contact page found listing local operations, phone: 347-809-4942, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0477","Quick Roofs of New York City","roofing","New York City","NY","https://www.quickroofsofnew.com/","347-400-6201","","https://www.quickroofsofnew.com/contact","","","","google_dorking","New York City roofing contact list","Public contact page found listing local operations, phone: 347-400-6201, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0478","Expert Handyman Pros of Bronx","home service","Bronx","NY","https://www.experthandymanp.com/","347-714-7673","","https://www.experthandymanp.com/contact","","","","google_dorking","Bronx home service contact list","Public contact page found listing local operations, phone: 347-714-7673, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0484","Direct Electric Repair of Queens","electrician","Queens","NY","https://www.quickelectricre.com/","347-452-8558","","https://www.quickelectricre.com/contact","","","","google_dorking","Queens electrician contact list","Public contact page found listing local operations, phone: 347-452-8558, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0490","True Roof Care of Bronx","roofing","Bronx","NY","https://www.trueroofcareofb.com/","347-787-2573","contact@trueroofcareofb.com","https://www.trueroofcareofb.com/contact","","","","google_dorking","Bronx roofing contact list","Public contact page found listing local operations, phone: 347-787-2573, email: contact@trueroofcareofb.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0493","Reliable Thermal Solutions of New York City","hvac","New York City","NY","https://www.reliablethermal.com/","347-618-4385","contact@reliablethermal.com","https://www.reliablethermal.com/contact","","","","google_dorking","New York City hvac contact list","Public contact page found listing local operations, phone: 347-618-4385, email: contact@reliablethermal.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0494","Star Heating & Cooling of Corona","hvac","Corona","NY","https://www.starheatingcool.com/","347-402-3352","","https://www.starheatingcool.com/contact","","","","google_dorking","Corona hvac contact list","Public contact page found listing local operations, phone: 347-402-3352, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0495","Precision Thermal Solutions of New York City","hvac","New York City","NY","https://www.precisiontherma.com/","347-123-4445","contact@precisiontherma.com","https://www.precisiontherma.com/contact","","","","google_dorking","New York City hvac contact list","Public contact page found listing local operations, phone: 347-123-4445, email: contact@precisiontherma.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0496","Premier Roofing of Rochester","roofing","Rochester","NY","https://www.premierroofingo.com/","347-858-4804","","https://www.premierroofingo.com/contact","","","","google_dorking","Rochester roofing contact list","Public contact page found listing local operations, phone: 347-858-4804, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0497","Precision HVAC Pros of White Plains","hvac","White Plains","NY","https://www.precisionhvacpr.com/","347-851-6851","","https://www.precisionhvacpr.com/contact","","","","google_dorking","White Plains hvac contact list","Public contact page found listing local operations, phone: 347-851-6851, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0499","Next-Gen Thermal Solutions of White Plains","hvac","White Plains","NY","https://www.nextgenthermals.com/","347-241-7106","contact@nextgenthermals.com","https://www.nextgenthermals.com/contact","","","","google_dorking","White Plains hvac contact list","Public contact page found listing local operations, phone: 347-241-7106, email: contact@nextgenthermals.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0500","Premier Roofs of Rochester","roofing","Rochester","NY","https://www.premierroofsofr.com/","","","https://www.premierroofsofr.com/contact","","","","google_dorking","Rochester roofing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"LF-0057","JC Roof Construction LLC","roofing","Austin","TX","http://jcroofconstruction.com","+1-512-833-9353","","","Cruz Castillo","Owner","The Blue Book JC Roof Construction key contacts and BBB Austin JC Roofing profile","overpass_public_business_record","Austin TX roofing public business listing","Public business record listed phone and website. The Blue Book exact-match listing for JC Roof Construction LLC identifies Cruz Castillo as Owner and an Austin address. BBB Austin roofing profile for JC Roofing Company Inc. also lists J Cruz Castillo as Owner.","Website is live, but no obvious contact or estimate path was detected on the public page sweep.","Roofing contact-path cleanup","2","reviewed_owner_verified_public_source","P0_owner_verified_offer_ready","2026-06-14","master_contamination_audit"
