"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked","quarantine_reason"
"lf-20260525-0381","Apex Fix-it Crew of Jacksonville","home service","Jacksonville","FL","https://www.apexfixitcrewof.com/","813-539-6887","","https://www.apexfixitcrewof.com/contact","","","","google_dorking","Jacksonville home service contact list","Public contact page found listing local operations, phone: 813-539-6887, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0384","Elite Plumbing of Tampa","plumbing","Tampa","FL","https://www.eliteplumbingof.com/","813-513-9956","","https://www.eliteplumbingof.com/contact","","","","google_dorking","Tampa plumbing contact list","Public contact page found listing local operations, phone: 813-513-9956, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0386","First Choice Handyman Pros of West Palm Beach","home service","West Palm Beach","FL","https://www.firstchoicehand.com/","813-415-9931","contact@firstchoicehand.com","https://www.firstchoicehand.com/contact","","","","google_dorking","West Palm Beach home service contact list","Public contact page found listing local operations, phone: 813-415-9931, email: contact@firstchoicehand.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0387","Elite Termite Control of Orlando","pest control","Orlando","FL","https://www.elitetermitecon.com/","813-159-7442","","https://www.elitetermitecon.com/contact","","","","google_dorking","Orlando pest control contact list","Public contact page found listing local operations, phone: 813-159-7442, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0388","Next-Gen Solar Solutions of Gainesville","solar","Gainesville","FL","https://www.nextgensolarsol.com/","813-233-7470","","https://www.nextgensolarsol.com/contact","","","","google_dorking","Gainesville solar contact list","Public contact page found listing local operations, phone: 813-233-7470, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0390","Apex Electrical Pros of Miami","electrician","Miami","FL","https://www.apexelectricalp.com/","813-677-6736","contact@apexelectricalp.com","https://www.apexelectricalp.com/contact","","","","google_dorking","Miami electrician contact list","Public contact page found listing local operations, phone: 813-677-6736, email: contact@apexelectricalp.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0402","Metro Plumbers of Key West","plumbing","Key West","FL","https://www.metroplumbersof.com/","813-707-9294","contact@metroplumbersof.com","https://www.metroplumbersof.com/contact","","","","google_dorking","Key West plumbing contact list","Public contact page found listing local operations, phone: 813-707-9294, email: contact@metroplumbersof.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0405","Expert Plumbers of Tallahassee","plumbing","Tallahassee","FL","https://www.expertplumberso.com/","813-776-5692","","https://www.expertplumberso.com/contact","","","","google_dorking","Tallahassee plumbing contact list","Public contact page found listing local operations, phone: 813-776-5692, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0417","Precision Thermal Solutions of Orlando","hvac","Orlando","FL","https://www.precisiontherma.com/","813-634-9728","","https://www.precisiontherma.com/contact","","","","google_dorking","Orlando hvac contact list","Public contact page found listing local operations, phone: 813-634-9728, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0418","Precision Solar Pros of Hialeah","solar","Hialeah","FL","https://www.precisionsolarp.com/","","","https://www.precisionsolarp.com/contact","","","","google_dorking","Hialeah solar contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0420","Reliable Climate Control of West Palm Beach","hvac","West Palm Beach","FL","https://www.reliableclimate.com/","813-728-7684","","https://www.reliableclimate.com/contact","","","","google_dorking","West Palm Beach hvac contact list","Public contact page found listing local operations, phone: 813-728-7684, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0423","Choice HVAC Pros of St. Petersburg","hvac","St. Petersburg","FL","https://www.choicehvacproso.com/","813-891-3486","","https://www.choicehvacproso.com/contact","","","","google_dorking","St. Petersburg hvac contact list","Public contact page found listing local operations, phone: 813-891-3486, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0427","Safe Solar Energy of Hialeah","solar","Hialeah","FL","https://www.safesolarenergy.com/","813-846-3148","","https://www.safesolarenergy.com/contact","","","","google_dorking","Hialeah solar contact list","Public contact page found listing local operations, phone: 813-846-3148, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0430","Pro Heating & Cooling of Orlando","hvac","Orlando","FL","https://www.proheatingcooli.com/","813-225-4445","","https://www.proheatingcooli.com/contact","","","","google_dorking","Orlando hvac contact list","Public contact page found listing local operations, phone: 813-225-4445, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0435","Quick Rooter Service of Gainesville","plumbing","Gainesville","FL","https://www.quickrooterserv.com/","813-289-3620","contact@quickrooterserv.com","https://www.quickrooterserv.com/contact","","","","google_dorking","Gainesville plumbing contact list","Public contact page found listing local operations, phone: 813-289-3620, email: contact@quickrooterserv.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0436","Delta Emergency Plumbing of St. Petersburg","plumbing","St. Petersburg","FL","https://www.deltaemergencyp.com/","813-861-8231","","https://www.deltaemergencyp.com/contact","","","","google_dorking","St. Petersburg plumbing contact list","Public contact page found listing local operations, phone: 813-861-8231, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0437","All-Star Air Conditioning of Jacksonville","hvac","Jacksonville","FL","https://www.allstaraircondi.com/","813-349-6661","","https://www.allstaraircondi.com/contact","","","","google_dorking","Jacksonville hvac contact list","Public contact page found listing local operations, phone: 813-349-6661, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0441","Next-Gen Wire Masters of Riverview","electrician","Riverview","FL","https://www.nextgenwiremast.com/","813-251-6506","","https://www.nextgenwiremast.com/contact","","","","google_dorking","Riverview electrician contact list","Public contact page found listing local operations, phone: 813-251-6506, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0447","Safe Electrical Pros of West Palm Beach","electrician","West Palm Beach","FL","https://www.safeelectricalp.com/","813-514-2490","","https://www.safeelectricalp.com/contact","","","","google_dorking","West Palm Beach electrician contact list","Public contact page found listing local operations, phone: 813-514-2490, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0455","Premier Heating & Cooling of Key West","hvac","Key West","FL","https://www.premierheatingc.com/","813-899-1633","","https://www.premierheatingc.com/contact","","","","google_dorking","Key West hvac contact list","Public contact page found listing local operations, phone: 813-899-1633, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0456","Quick HVAC Pros of West Palm Beach","hvac","West Palm Beach","FL","https://www.quickhvacprosof.com/","813-771-1578","","https://www.quickhvacprosof.com/contact","","","","google_dorking","West Palm Beach hvac contact list","Public contact page found listing local operations, phone: 813-771-1578, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0458","Express Electrical Pros of Miami","electrician","Miami","FL","https://www.expresselectric.com/","813-617-8776","","https://www.expresselectric.com/contact","","","","google_dorking","Miami electrician contact list","Public contact page found listing local operations, phone: 813-617-8776, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0461","Precision Electricians of Riverview","electrician","Riverview","FL","https://www.precisionelectr.com/","813-665-8060","","https://www.precisionelectr.com/contact","","","","google_dorking","Riverview electrician contact list","Public contact page found listing local operations, phone: 813-665-8060, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0462","Star Power Systems of St. Petersburg","electrician","St. Petersburg","FL","https://www.starpowersystem.com/","813-286-5568","","https://www.starpowersystem.com/contact","","","","google_dorking","St. Petersburg electrician contact list","Public contact page found listing local operations, phone: 813-286-5568, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0464","Precision Heating & Cooling of Tampa","hvac","Tampa","FL","https://www.precisionheatin.com/","813-838-9161","","https://www.precisionheatin.com/contact","","","","google_dorking","Tampa hvac contact list","Public contact page found listing local operations, phone: 813-838-9161, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0470","Precision Solar Systems of Sarasota","solar","Sarasota","FL","https://www.precisionsolars.com/","813-619-5337","","https://www.precisionsolars.com/contact","","","","google_dorking","Sarasota solar contact list","Public contact page found listing local operations, phone: 813-619-5337, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0481","Elite Home Services of Hialeah","home service","Hialeah","FL","https://www.elitehomeservic.com/","813-503-5778","","https://www.elitehomeservic.com/contact","","","","google_dorking","Hialeah home service contact list","Public contact page found listing local operations, phone: 813-503-5778, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0482","Apex HVAC Pros of Hialeah","hvac","Hialeah","FL","https://www.apexhvacprosofh.com/","813-742-5368","","https://www.apexhvacprosofh.com/contact","","","","google_dorking","Hialeah hvac contact list","Public contact page found listing local operations, phone: 813-742-5368, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0488","Safe AC Repair of Sarasota","hvac","Sarasota","FL","https://www.safeacrepairofs.com/","813-469-5401","","https://www.safeacrepairofs.com/contact","","","","google_dorking","Sarasota hvac contact list","Public contact page found listing local operations, phone: 813-469-5401, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0489","Elite Electricians of Miami Lakes","electrician","Miami Lakes","FL","https://www.eliteelectricia.com/","","contact@eliteelectricia.com","https://www.eliteelectricia.com/contact","","","","google_dorking","Miami Lakes electrician contact list","Public contact page found listing local operations, phone: N/A, email: contact@eliteelectricia.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0492","Apex Roof Care of Hialeah","roofing","Hialeah","FL","https://www.apexroofcareofh.com/","813-751-9565","","https://www.apexroofcareofh.com/contact","","","","google_dorking","Hialeah roofing contact list","Public contact page found listing local operations, phone: 813-751-9565, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0501","Quick Restoration of West Palm Beach","restoration","West Palm Beach","FL","https://www.quickrestoratio.com/","813-811-5552","contact@quickrestoratio.com","https://www.quickrestoratio.com/contact","","","","google_dorking","West Palm Beach restoration contact list","Public contact page found listing local operations, phone: 813-811-5552, email: contact@quickrestoratio.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
