"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked"
"LF-0025","Roman Roofing","roofing","Cape Coral","FL","https://www.romanroofing.com/","239-688-4260","","https://www.romanroofing.com/our-team/","Norman F. Dopfer Jr.","President / CEO","https://www.romanroofing.com/our-team/","official_company_site_plus_florida_corporate_registry","Roman Roofing Cape Coral owner president","Official team page lists Norm Dopfer as President / CEO and Lindsey Dopfer as Vice President / CFO; Florida corporate record lists Norman F. Dopfer Jr. as President.","The business has strong authority signals but still benefits from a more explicit owner-led audit entry point for commercial and storm-damage buyers.","Commercial and storm-damage owner-led audit offer","1","validated_public_business_source","P0_offer_ready_review","2026-06-13"
"LF-0026","Tampa Roofing Company","roofing","Tampa","FL","https://tamparoofing.com/","813-238-6436","","https://tamparoofing.com/about-us/","Brian Swope","President","https://tamparoofing.com/about-us/","official_company_site","Tampa Roofing Company president about page","Official about page lists Brian Swope as current President and Keith Swope as current Vice President, alongside the Tampa office address and phone.","Legacy credibility is excellent","but the website can still sharpen the modern estimate and qualification path for commercial prospects.","Legacy-authority estimate funnel modernization","1","validated_public_business_source","P0_offer_ready_review"
"LF-0027","RoofSource Inc.","roofing","Orlando","FL","https://www.roofsourceinc.com/","","info@roofsourceinc.com","https://www.roofsourceinc.com/roofsource-team","Kevin Birky","CEO / Founder","https://www.roofsourceinc.com/roofsource-team","official_company_site","RoofSource Florida CEO founder","Official team page lists Kevin Birky as CEO / Founder and describes RoofSource as a family-owned roofing company based in Florida.","The family-owned positioning is strong","but the site can push a clearer high-intent path for quote requests by segment and urgency.","Family-owned trust with segmented quote funnel","2","contact_path_present","P1_enrich_and_review"
"LF-0028","Florida Southern Roofing","roofing","Sarasota","FL","https://www.floridaroofing.com/","941-909-3577","","https://www.floridaroofing.com/fsr-team","Brian Wallace","President","https://www.floridaroofing.com/fsr-team","official_company_site","Florida Southern Roofing president team page","Official team page lists Brian Wallace as President, Tim Wallace as Vice President, and the Sarasota office phone and address.","Team depth is strong","but the buyer journey could surface a tighter executive-trust path for association and commercial buyers.","Executive-trust path for commercial and association estimates","2","validated_public_business_source","P1_enrich_and_review"
"LFR-20260614-0001","Certified Roofing Solutions, LLC","roofing","Ocala","FL","https://www.certifiedroofingsolutionsllc.com/","+1-352-304-6441","","https://certifiedroofingsolutionsllc.com/contact/","Titus Lea","Owner / president","https://certifiedroofingsolutionsllc.com/about/ | https://www.bbb.org/us/fl/ocala/profile/roofing-contractors/certified-roofing-solutions-llc-0733-90443631 | https://members.pcbeach.org/directory/Details/certified-roofing-solutions-llc-1654970","overpass_public_business_record","Ocala FL roofing public business listing","Official About page says Certified Roofing Solutions started with Titus Lea in 2017; BBB and chamber directory list Titus Lea as owner/contact for Certified Roofing Solutions.","Public contact path appears to rely on phone-first routing without a clearly exposed email fallback.","Roofing lead-capture follow-up setup","2","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0002","Brehm Roofing & Restoration","roofing","Ocala","FL","https://brehmroofing.com/ocala-florida/","+1-352-664-8887","info@brehmroofing.com","https://brehmroofing.com/contact-local-roofers-ocala/","Zachary M. Brehm","Owner / license holder","https://brehmroofing.com/ | https://www.bbb.org/us/fl/ocala/profile/roofing-contractors/brehm-roofing-restoration-0733-235970813 | https://brehmroofing.com/ocala-roof-replacement/","overpass_public_business_record","Ocala FL roofing public business listing","Official Brehm site identifies Zach Brehm as the owner/founder driving Brehm Roofing & Restoration; BBB lists Zachary M. Brehm as owner/license holder.","Multiple public phone mentions may split the primary conversion path instead of pushing one clean estimate flow.","Roofing primary-call routing cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0003","Wescon Construction","roofing","Melbourne","FL","https://wesconconstruction.com","+1-321-259-6789","","https://wesconconstruction.com/contact/","Kristen Schettino","CEO / owner contact","https://wesconconstruction.com/contact/ | https://www.bbb.org/us/fl/melbourne/profile/roofing-contractors/wescon-construction-inc-0733-200745862 | https://wesconconstruction.com/about/","overpass_public_business_record","Melbourne FL roofing public business listing","Official contact page names Kristen as owner of Wescon Construction; BBB lists Kristen Schettino as CEO and Sergio Novo as president; official About page confirms Wescon is family owned and operated in Melbourne.","Public contact path appears to rely on phone-first routing without a clearly exposed email fallback.","Roofing lead-capture follow-up setup","2","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0014","Armour Roofing","roofing","Tampa","FL","https://armourroofinc.com/roofers/tampa-fl.php","+1-813-773-3235","","https://armourroofinc.com/contact.php","Larry M. Armour","President / director","https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=domp-h83400-6a844ed0-fb0e-4ac2-a252-1c08e49040c8&directionType=Initial&inquirytype=EntityName&listNameOrder=ARMOURROOFING+L140001098470&searchNameOrder=ARMOURSELECTRICALSERVICES+H834000&searchTerm=ARMOUR+ROOFING+INC","overpass_public_business_record","Tampa FL roofing public business listing","Public business record listed a phone number and website; official contact page is first-party. Sunbiz officer/director detail lists Larry M. Armour as president/director for the Armour Roofing entity record.","Multiple public phone mentions may split the primary conversion path instead of pushing one clean estimate flow.","Roofing primary-call routing cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0015","Steadfast Roofing","roofing","Tampa","FL","https://steadfastroofingfl.com/roofing/tampa/","+1-813-726-4590","info@steadfastroofingfl.com","https://steadfastroofingfl.com/online-estimate/","Jonathan Starry","Registered agent / owner contact","https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResults?Detail=FL.DOS.Corporations.Shared.Contracts.FilingRecord&InquiryDirectionType=ForwardRecord&InquiryType=EntityName&ListNameOrder=STARRYCROWN+L140000592630&SearchNameOrder=STARRYLINKCOSMOSGROUP+P120000791990&SearchTerm=STARS+ALIGNED%2C+INC.","overpass_public_business_record","Tampa FL roofing public business listing","Public business record listed phone, website, and first-party online estimate path; public website exposes a matching business-domain email. Sunbiz lists STEADFAST ROOFING LLC active and names Jonathan Starry as registered agent.","Multiple public phone mentions may split the primary conversion path instead of pushing one clean estimate flow.","Roofing primary-call routing cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0002","Custom Plumbing, Inc.","plumbing","West Palm Beach","FL","https://customplumb.com","+1561-533-5470","sherri@customplumb.com","https://customplumb.com/contact/","Sherri Wilson","President","https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=domp-j06363-5b6eeecd-4e43-41f8-aaec-764a7626a2b8&directionType=Initial&inquirytype=EntityName&listNameOrder=CUSTOMPLUMBING+4319170&searchNameOrder=CUSTOMPLUMBING+J063630&searchTerm=CUSTOM+PLUMBING%2C+INC.","overpass_public_business_record","West Palm Beach FL plumbing public business listing","Public business record listed website, phone, domain email, and first-party contact page. Sunbiz active corporation record lists Sherri Wilson as president and registered agent for Custom Plumbing, Inc.","First-party contact page is solid, but the page relies on a generic form and phone with no obvious booking qualification flow.","Plumbing estimate intake and owner-routed follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0003","Simple Action AIr Conditioning West Palm Beach","hvac","West Palm Beach","FL","https://www.simpleaction.com/","+1-561-295-4708","info@simpleaction.com","https://www.simpleaction.com/contact","Vardan Hovhannisyan","Owner","https://www.bbb.org/us/fl/palm-beach-gardens/profile/air-conditioning-contractor/simple-action-air-conditioning-0633-92058476","overpass_public_business_record","West Palm Beach FL hvac public business listing","Public business record listed website, phone, email, and first-party contact page. BBB profile names Vardan Hovhannisyan as owner and Travis D. Menghini as manager for Simple Action Air Conditioning.","Brand/location naming is split across West Palm Beach and Palm Beach County pages, which can dilute local landing-page conversion clarity.","HVAC local landing page and booking-flow cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0004","Whale Roofing & Construction","roofing","Boca Raton","FL","https://whaleroofing.com/","+1-561-778-7800","info@whaleroofing.com","https://whaleroofing.com/contact/","Derek Nier","Owner","https://whaleroofing.com/about-us/","overpass_public_business_record","Boca Raton FL roofing public business listing","Public business record listed website, phone, and domain email. Official about page says Whale Roofing and Construction is owner-managed by Derek Nier and the site exposes a first-party roofing contact path.","Primary site has multiple location/service paths, so estimate routing should be checked for one clear Boca Raton conversion path.","Roofing estimate routing and local proof cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0005","PES Solar","electrician","Boca Raton","FL","https://proesolar.com/","+1-800-650-6519","","https://proesolar.com/contact/","Austin Miller","President","https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=flal-l19000000728-6c1ed84e-49cf-45de-b728-df5b8dca7724&directionType=Initial&inquirytype=EntityName&listNameOrder=PESSOLAR+L190000007280&searchNameOrder=PESSOLAR+L190000007280&searchTerm=PES+SOLAR%2C+LLC","overpass_public_business_record","Boca Raton FL electrician public business listing","Public business record listed website and phone. Official Boca Raton page presents PES Solar as solar installers with certified electricians and EV plug services; Sunbiz lists Austin Miller as president of PES Solar, LLC.","Lead is solar/electrical rather than standard electrician, so outreach should be framed around solar/EV electrical conversion rather than generic electrical repair.","Solar and EV electrical estimate flow cleanup","2","validated_public_business_source","P1_offer_ready_review","2026-06-14"
"LFR-20260614-0006","All-Pro Electrical & Air Conditioning","hvac","Boca Raton","FL","https://www.allproelectricalandac.com/","+1-561-988-0460","","https://www.allproelectricalandac.com/contact","William J. Sylvia","Owner / President","https://www.allproelectricalandac.com/info-all-pro/about-the-owner","overpass_public_business_record","Boca Raton FL hvac public business listing","Public business record listed website, phone, and first-party contact page. Official owner page describes Bill Sylvia forming All-Pro Electrical Contractors, Inc.; BBB and Sunbiz records list William J. Sylvia as president.","HVAC and electrical services share the same site, so the contact path may need segmentation by service type to improve lead qualification.","HVAC/electrical service segmentation and booking cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0007","Southern Coast Air Conditioning, Plumbing & Electric","hvac","Boca Raton","FL","https://southerncoastservices.com/","+1-561-763-4775","","https://southerncoastservices.com/contact/","Leonard S. Cipolla III","President","https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=domp-p24000046576-3b2018e9-f3c1-406c-863a-c33dc180cc98&directionType=Initial&inquirytype=EntityName&listNameOrder=SOUTHERNCOACHRV+P150000662260&searchNameOrder=SOUTHERNCOAST+P240000465760&searchTerm=SOUTHERN+COACH+AND+RV%2C+INC.","overpass_public_business_record","Boca Raton FL hvac public business listing","Public business record listed website, phone, and first-party contact page. Sunbiz active corporation record for Southern Coast Air Conditioning, Plumbing and Electric, Inc. lists Leonard S. Cipolla III as president.","Multi-trade positioning is strong, but quote routing should separate AC, plumbing, and electrical intent before the handoff.","Multi-trade intake segmentation and follow-up automation","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0008","American Air Conditioning of Boca","hvac","Boca Raton","FL","https://www.americanacco.com","+1-561-865-8923","americanacco@aol.com","https://americanacco.com/contact-us/","George F. Roberts","Authorized member","https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=flal-l24000252135-55474558-caa3-4270-9218-50a6fa315a7d&directionType=Initial&inquirytype=EntityName&listNameOrder=AMERICANAIRCONDITIONING+1664500&searchNameOrder=AMERICANAIRCONDITIONINGBOCARAT+L240002521350&searchTerm=AMERICAN+AIR+CONDITIONING+COMPANY%2C+INC.","overpass_public_business_record","Boca Raton FL hvac public business listing","Public business record listed website, phone, email, and first-party quote/contact page. Sunbiz active LLC record lists George F. Roberts as authorized member for American Air Conditioning of Boca Raton, LLC.","Email uses a common mailbox while the website has a form; a branded email or stronger form follow-up would reduce trust friction.","HVAC contact trust and branded follow-up cleanup","2","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0009","Distinctive Roofing","roofing","Pompano Beach","FL","https://distinctiveroofing.net/","+1 954-846-7663","info@distinctiveroofing.net","https://distinctiveroofing.net/instant-roof-quote/","Cesar Litenski","President","https://www.linkedin.com/company/distinctiveroofingfl","overpass_public_business_record","Pompano Beach FL roofing public business listing","Public business record listed website, phone, domain email, and first-party instant quote path. Public LinkedIn company profile names Cesar Litenski as president of Distinctive Roofing.","Quote path is present, but the site should be checked for abandoned-quote recovery and owner-routed high-value roofing inquiries.","Roofing quote follow-up and owner escalation setup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0012","24/7 Electrician LLC","electrician","Hollywood","FL","https://247electrician.us/","+1-954-602-0050","info@247electrician.us","https://www.247electrician.us/contact/","Avi Nahmani","Manager / registered agent","https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResults?Detail=FL.DOS.Corporations.Shared.Contracts.FilingRecord&InquiryDirectionType=PreviousRecord&InquiryType=EntityName&ListNameOrder=247ELECTRIC+L110000302730&SearchNameOrder=247ELEVATOR+L230001639730&SearchTerm=24%2F7+ELECTRIC+LLC","overpass_public_business_record","Hollywood FL electrician public business listing","Public business record listed website, phone, domain email, and first-party contact page. Sunbiz detail for 24-7 Electrician, LLC lists Avi Nahmani as registered agent and manager.","Emergency electrician positioning is strong, but the site should be tightened around immediate-call capture and quote-request tracking.","Emergency electrician call capture and booking cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0001","House Electric and Plumbing","electrician","Miramar","FL","https://houseelectric.us/","+1-954-686-8087","mhouse@houseelectric.us","https://houseelectric.us/contact-us/","Marcus House","Owner / principal engineer","https://www.linkedin.com/in/marcus-house-a05b9a99","overpass_public_business_record","Miramar FL electrician public business listing","Public business record listed website and phone. Official contact/electrical pages list phone and mhouse@houseelectric.us; public LinkedIn and Facebook evidence identify Marcus House as owner/principal engineer of House Electric and Plumbing.","Electrical and plumbing services share one intake path, so service-type qualification should be tightened before dispatch follow-up.","Electrical/plumbing intake segmentation and follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0002","SK Quality Roofing","roofing","Delray Beach","FL","https://www.skqualityroofing.com/delray-beach/","+1 561-276-8040","","https://www.skqualityroofing.com/contact-us/","Dante Weston","Owner","https://www.skqualityroofing.com/about-us/","overpass_public_business_record","Delray Beach FL roofing public business listing","Public business record listed website, phone, and first-party contact page. Official SK Quality Roofing about page names Dante Weston as owner and describes the company as family-owned with Delray Beach service coverage.","First-party contact page exists, but public sweep did not expose an email fallback, so quote follow-up should be tightened.","Roofing quote capture and owner-routed follow-up setup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0003","Drain Mechanics","plumbing","Palm Bay","FL","https://www.drainmechanics.com/","+1-321-351-2033","Admin@drainmechanics.com","https://www.drainmechanics.com/about-us/contact-us/","Joshua Michael Wain","Primary license holder","https://www.myfloridalicense.com/LicenseDetail.asp?SID=&id=F57AC2F6092FCA39C317E6083061F7BA","overpass_public_business_record","Palm Bay FL plumbing public business listing","Public business record listed website and phone. Official website exposes email and first-party contact path; DBPR license record lists Joshua Michael Wain as primary name with DBA Drain Mechanics LLC.","Multiple public phone/contact mentions may split the primary conversion path instead of one tracked service-call route.","Plumbing service-call routing and quote follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0005","Next Generation Air & Heat, Inc.","hvac","Palm Bay","FL","https://www.nextgenerationairandheat.com","+1-321-600-9409","","https://www.nextgenerationairandheat.com/contact-us/","John Lazaridis","President / primary license holder","https://www.myfloridalicense.com/LicenseDetail.asp?SID=&id=C990F4016979F7582139A9890713B390","overpass_public_business_record","Palm Bay FL hvac public business listing","Public business record listed website and phone. Official website confirms Palm Bay HVAC service; DBPR license record lists John Lazaridis as primary name with DBA Next Generation Air & Heat Inc.","Website promotes offers and scheduling, but public sweep surfaced no clear email fallback, so follow-up capture can be improved.","HVAC promotion-to-booking follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0006","A-Best Air & Heat","hvac","Palm Bay","FL","https://www.abestairandheat.com/","+1-321-725-8758","","https://www.abestairandheat.com/contact-us/","Eric William Stromme","Primary license holder","https://www.myfloridalicense.com/LicenseDetail.asp?SID=&id=5B525758CE55773245CE26D82151855C","overpass_public_business_record","Palm Bay FL hvac public business listing","Public business record listed phone but no website in the collector row. Manual review found official website, matching phone, and DBPR current active license listing Eric William Stromme as primary name with DBA A-Best Air & Heat Inc.","Collector missed the website, so citation/website consistency should be fixed before outreach and tracked in the lead record.","HVAC website citation cleanup and service-call intake setup","2","validated_public_business_source","P1_offer_ready_review","2026-06-14"
"LFR-20260614-0007","Inlet Mechanical","hvac","Palm Bay","FL","https://inletfl.com/","+13217230858","service@inletfl.com","https://inletfl.com/contact-us/","Butch Rowley","President and CEO / owner","https://abcfec.performancepublishing.net/services/mechanical-contractor/l/105","overpass_public_business_record","Palm Bay FL hvac public business listing","Public business record listed website and phone. Official contact page exposes service@inletfl.com and a first-party quote form; ABC Florida East Coast member listing names Butch Rowley as president and CEO, and public media contact listings name him as owner.","Site has multiple estimator/calculator paths, so lead attribution and follow-up routing should be checked for quote leakage.","HVAC/plumbing quote attribution and follow-up routing cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0001","Pinnacle Roofing Group","roofing","Sanford","FL","https://pinnacleroofinggroup.com/","+1-386-631-5566","CS@pinnacleroofinggroup.com","https://pinnacleroofinggroup.com/free-estimate/","Justin Coltharp","Founder","https://pinnacleroofinggroup.com/","overpass_public_business_record","Sanford FL roofing public business listing","Public business record listed website and phone. Official website exposes a free-estimate path and domain email; official site says Justin Coltharp founded Pinnacle Roofing Group.","Multiple public phone/email/contact routes are visible, so estimate routing should be checked for one clean tracked path.","Roofing estimate routing and owner-routed follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0002","R. Howe Electric Inc","electrician","Sanford","FL","https://www.rhoweelectric.net/","+1-407-714-1341","Scheduler@rhoweelectric.net","https://www.rhoweelectric.net/contact/","Louis Y. Valsaint","Registered agent / operator contact","https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=domp-p99000022972-51e8248f-5a2c-450c-9ab9-01ea5183f8fa&directionType=Initial&inquirytype=EntityName&listNameOrder=RHOWE+L150001343470&searchNameOrder=RHOWEELECTRIC+P990000229720&searchTerm=RHOWE+LLC","overpass_public_business_record","Sanford FL electrician public business listing","Public business record listed website and phone. Official contact page exposes scheduler@rhoweelectric.net and service phone; Sunbiz active corporation record lists Louis Y. Valsaint as registered agent for R. Howe Electric, Inc.","Website has strong service pages, but phone/email scheduling should be tracked against estimate requests to avoid missed booked jobs.","Electrician scheduling-path and quote tracking cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0003","Strada Services","hvac","Sanford","FL","https://stradaservices.com/","+1-833-539-7800","","https://stradaservices.com/contact-us/","Joe Strada","Founder / executive chairman","https://stradaservices.com/","overpass_public_business_record","Sanford FL hvac public business listing","Public business record listed website and phone. Official website names Joe Strada as Founder/Executive Chairman and exposes a first-party contact page with service-interest fields and Sanford headquarters.","Multi-trade contact form covers HVAC, electrical, plumbing, and security, so service-intent segmentation and follow-up routing should be audited.","Multi-trade booking segmentation and follow-up cleanup","2","validated_public_business_source","P1_offer_ready_review","2026-06-14"
"LFR-20260614-0004","Facemyer Air Conditioning and Heating","hvac","Sanford","FL","https://www.fixmyacnow.com/","+1-407-322-7455","","https://fixmyacnow.com/contact-us","Rod Facemyer and Stella Facemyer","Founders","https://fixmyacnow.com/about-us","overpass_public_business_record","Sanford FL hvac public business listing","Public business record listed website and phone. Official about page says Facemyer began as a small family business founded by Rod and Stella Facemyer; official contact page shows phone and service contact path.","Emergency-service phone path is clear, but estimate/contact tracking should be checked for after-hours and maintenance-plan follow-up.","HVAC emergency-call and maintenance-plan follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0005","Integrity Refrigeration and A/C","hvac","Winter Haven","FL","https://www.integrityrefrigerationandac.com/","+1-863-557-4608","","https://www.integrityrefrigerationandac.com/contact-us","William Louis Gregus II","Owner","https://www.bbb.org/us/fl/winter-haven/profile/air-conditioning-contractor/integrity-refrigeration-and-ac-service-llc-0733-235957840","overpass_public_business_record","Winter Haven FL hvac public business listing","Public business record listed website and phone. Official website exposes contact path and promotions; BBB profile lists William Louis Gregus II as owner and principal contact for Integrity Refrigeration and A/C LLC.","Contact path and promotions are present, but follow-up should connect seasonal offers to booked service or replacement opportunities.","HVAC promotion-to-booked-service follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0006","Egberts Air Conditioning & Heating Repair","hvac","Winter Haven","FL","https://egbertsair.com/near-me-hvac-contractor-winter-haven-fl/","+1-863-592-8655","","https://egbertsair.com/contact-us/","Justin Egbert","Owner / chamber contact","https://web.lakelandchamber.com/Air-ConditioningHeating","overpass_public_business_record","Winter Haven FL hvac public business listing","Public business record listed website and phone. Official website exposes a contact page and Winter Haven HVAC service page; Lakeland Chamber listing names Justin Egbert with Egberts Air Conditioning and Heating Repair.","Landing pages use multiple local service pages and phone numbers, so call attribution and quote routing should be tightened.","HVAC local landing-page call tracking cleanup","2","validated_public_business_source","P1_offer_ready_review","2026-06-14"
"LFR-20260614-0001","JR & Co. Roofing Contractors","roofing","Bonita Springs","FL","https://www.jrcousa.com","+1-239-308-0011","","https://jrcousa.com/fort-myers/","Jonathan Schilling","President / owner","https://www.bbb.org/us/mo/kansas-city/profile/roofing-contractors/jr-co-inc-0714-99122182","overpass_public_business_record","Bonita Springs FL roofing public business listing","Public business record listed Bonita Springs phone and website. BBB headquarters profile names Jonathan Schilling as President/Owner, and public contractor profile sources list JR & Co. locations including Florida/Fort Myers/Bonita Springs operations.","Commercial multi-market roofing branch has a live site, but local Florida quote/contact routing should be clearer for Bonita Springs/Fort Myers prospects.","Commercial roofing branch contact-path and local quote routing cleanup","2","validated_public_business_source","P1_offer_ready_review","2026-06-14"
"LFR-20260614-0002","McGill Plumbing and Water Treatment","plumbing","Largo","FL","https://www.mcgillplumbing.com/","+1-727-585-2052","","https://www.mcgillplumbing.com/contact-us","Shane A. Wood","President / Secretary","https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=domp-431563-f5456d18-5fbe-4ff7-ae4e-e8c5e52cbb3a&directionType=Initial&inquirytype=EntityName&listNameOrder=MCGILLLAWFIRM+L160000057260&searchNameOrder=MCGILLPLUMBING+4315630&searchTerm=MCGILL+LAW+FIRM+LLC","overpass_public_business_record","Largo FL plumbing public business listing","Official website exposes first-party contact path. Sunbiz active corporation record for MCGILL PLUMBING INC lists Shane A. Wood as President/Secretary and registered agent at 111 Missouri Ave N, Largo, FL.","Public contact path is usable, but phone-first routing lacks an obvious public email or structured estimate follow-up path.","Plumbing lead-capture follow-up and water-treatment booking cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0003","Orion Heating and Air","hvac","Largo","FL","https://orionheatandair.com/","+1-727-329-8483","jimshvac1@gmail.com","https://orionheatandair.com/contact-us/","Dimitri ""Jim"" Vantsouris","Owner / operator","https://orionheatandair.com/about-us/","overpass_public_business_record","Largo FL hvac public business listing","Official about page says Dimitri Jim Vantsouris runs Orion Heating and Air with his wife Alexis. DBPR and Sunbiz public records identify Orion Heating & Air LLC and current Florida HVAC license context.","Public email is a common Gmail address and the site has multiple public contact mentions, so trust and call tracking should be tightened into one clean estimate path.","HVAC trust/contact path and call tracking cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LFR-20260614-0001","South Shore Roofing","roofing","Savannah","GA","https://www.southshoreroof.com/service-locations/savannah/","+1-912-335-0400","","https://southshoreroof.com/service-locations/savannah/","Kyle Patrick","Owner / founder","https://www.bbb.org/us/ga/savannah/profile/roofing-contractors/south-shore-roofing-llc-0403-235972747","overpass_public_business_record","Savannah GA roofing public business listing","Public business record listed Savannah phone and website. Official Savannah page describes South Shore Roofing as locally owned and operated in Savannah with free inspection/consultation messaging. BBB profile names Kyle Patrick as owner, and public LinkedIn/HomeAdvisor evidence also identifies Kyle Patrick as founder/owner.","Savannah service page has strong free inspection messaging, but the collector could not extract a separate first-party contact URL, so the estimate path should be tightened and tracked.","Roofing free-inspection routing and owner-routed follow-up cleanup","1","validated_public_business_source","P0_offer_ready_review","2026-06-14"
"LF-0029","Colony Roofers","roofing","Atlanta","GA","https://www.colonyroofers.com/","+1-678-365-3138","help@colonyroofers.com","https://colonyroofers.com/contact-us","Zach Reece","Owner","BBB profile and Best Pick Reports owner statement","overpass_public_business_record","Atlanta GA roofing public business listing","Public business record listed a phone number. Public business record listed a website. Public website exposed email help@colonyroofers.com. Website exposed a contact path at https://colonyroofers.com/contact-us. Website mentions estimate, quote, inspection, or scheduling language. Owner evidence: BBB lists Zach Reece as owner and Best Pick Reports quotes Zach Reece as Owner; official site confirms Atlanta roofing business and contact path.","Multiple public phone mentions may split the primary conversion path instead of pushing one clean estimate flow.","Roofing primary-call routing cleanup","1","reviewed_owner_verified_public_source","P0_owner_verified_offer_ready","2026-06-14"
"LF-0030","Hunter Heating And Air Conditioning","hvac","Atlanta","GA","http://www.hunterhvac.net/","+1-404-876-7700","","","Cleve Hunter","Owner","County Advisory Board public profile","overpass_public_business_record","Atlanta GA hvac public business listing","Public business record listed a phone number. Public business record listed a website. Owner evidence: County Advisory Board profile identifies Cleve Hunter as owner of Hunter Heating & Air Conditioning; public listing and official website confirm Atlanta HVAC business.","Website is live, but no obvious contact or estimate path was detected on the public page sweep.","Hvac contact-path cleanup","2","reviewed_owner_verified_public_source","P0_owner_verified_offer_ready","2026-06-14"
"LF-0031","Fineline Construction","roofing","Charlotte","NC","https://www.finelineconstruction.net","+1-704-332-1747","mb@finelineconstruction.net","","Mitchell D. Browning","Owner","BBB profile","overpass_public_business_record","Charlotte NC roofing public business listing","Public business record listed a phone number. Public business record listed a website. Public website exposed email mb@finelineconstruction.net. Website linked to a third-party contact surface instead of a first-party contact path. Owner evidence: BBB profile lists Mitchell D. Browning as owner; official website confirms Charlotte remodeling/construction business and contact email.","Website is live, but no obvious contact or estimate path was detected on the public page sweep.","Roofing contact-path cleanup","2","reviewed_owner_verified_public_source","P0_owner_verified_offer_ready","2026-06-14"
"LF-0032","Frank Water Systems","plumbing","Charlotte","NC","https://frankwatersystems.com","+1-704-978-7407","info@frankwatersystems.com","https://frankwatersystems.com/contact/","Frank Helms","Owner and Lead Technician","Official website","overpass_public_business_record","Charlotte NC plumbing public business listing","Public business record listed a phone number. Public business record listed a website. Public website exposed email info@frankwatersystems.com. Website exposed a contact path at https://frankwatersystems.com/contact/. Website mentions estimate, quote, inspection, or scheduling language. Owner evidence: Official Frank Water Systems website names Frank Helms as Owner & Lead Technician and confirms Charlotte water/plumbing service identity.","Multiple public phone mentions may split the primary conversion path instead of pushing one clean estimate flow.","Plumbing primary-call routing cleanup","1","reviewed_owner_verified_public_source","P0_owner_verified_offer_ready","2026-06-14"
